spec,programText,verdict,verdictTest,task,tests
12ff204b-42ac-4cca-9b53-3947fc0fba68,"n,m = map(int,input().split())\r\ngr = [[] * n for i in range(n)]\r\nvisited = [False] * n\r\nprev = []\r\nk=[]\r\nfor i in range(n):\r\n    gr[i] = [int(t) for t in input().split()]\r\n\r\n       \r\n         \r\ndef dfs(start):\r\n   \r\n    if start==w-1:\r\n        k.append(1)\r\n    visited[start] = True\r\n    for u in range(n):\r\n        if gr[start][u]==1:\r\n            if not visited[u]:\r\n                dfs(u)\r\n            \r\nfor t in range(m):\r\n    k=[]\r\n    visited = [False] * n\r\n   \r\n    v,w = map(int,input().split())\r\n    dfs(v-1)\r\n    \r\n    if k!=[]:\r\n        print('YES')\r\n    else:\r\n        print('NO')",TL,5,993d5917-3656-42be-87ec-bbde4aff5607,12
be92caa6-a31a-41f6-bf65-546cf08151b0,"n = int(input())        \r\ngr = [[] * n for i in range(n)]\r\ngr2 = [[0] * n for i in range(n)]\r\nfor i in range(n):\r\n    gr[i] = [int(t) for t in input().split()]\r\n\r\nfor i in range(n):\r\n    for j in range(n):\r\n        if i==j:\r\n            gr[i][j]=1\r\nfor i in range(n):\r\n    for j in range(n):\r\n        for z  in range(n):\r\n            if gr2[i][j]==00:\r\n               gr2[i][j]=gr[i][z]*gr[z][j]\r\nfor i in range(n):\r\n    for j in range(n):\r\n        if i==j:\r\n            gr2[i][j]=0  \r\n               \r\nfor row in gr2:\r\n    print(' '.join(map(str, row)))",OK,10,35bc693b-1917-49ae-ad4d-bed0d5a22583,11
36c8825c-db11-44af-b4bf-25e881ac954f,"n = int(input())        \r\ngr = [[] * n for i in range(n)]\r\ngr2 = [[0] * n for i in range(n)]\r\ngr3 = [[0] * n for i in range(n)]\r\nfor i in range(n):\r\n    gr[i] = [int(t) for t in input().split()]\r\n\r\nfor i in range(n):\r\n    for j in range(n):\r\n        for z  in range(n):\r\n            if gr2[i][j]==0:\r\n                gr2[i][j]=gr[i][z]*gr[z][j]\r\nfor i in range(n):\r\n    for j in range(n):\r\n        for z  in range(n):\r\n            if gr3[i][j]==0:\r\n                gr3[i][j]=gr2[i][z]*gr[z][j]\r\n\r\nfor i in range(n):\r\n    for j in range(n):\r\n        if i==j:\r\n            gr3[i][j]=0  \r\n               \r\nfor i in range(n):\r\n    for j in range(n):\r\n        if gr3[i][j]==1:\r\n            print(i+1,j+1)",TL,3,79312fbf-4cd4-4453-989e-43f3cae93d51,11
3a029e3a-bc8e-4cc5-81be-85b58c39ddc9,"n = int(input())        \r\ngr = [[] * n for i in range(n)]\r\ngr2 = [[0] * n for i in range(n)]\r\ngr3 = [[0] * n for i in range(n)]\r\nk=1\r\nfor i in range(n):\r\n    gr[i] = [int(t) for t in input().split()]\r\n\r\nfor i in range(n):\r\n    for j in range(n):\r\n        if i==j:\r\n            gr[i][j]=0\r\n\r\nfor i in range(n):\r\n    for j in range(n):\r\n        for z  in range(n):\r\n            if gr2[i][j]==0:\r\n                gr2[i][j]=gr[i][z]*gr[z][j]\r\nfor i in range(n):\r\n    for j in range(n):\r\n        for z  in range(n):\r\n            if gr3[i][j]==0:\r\n                gr3[i][j]=gr2[i][z]*gr[z][j]\r\n\r\nfor i in range(n):\r\n    for j in range(n):\r\n        if i==j:\r\n            gr3[i][j]=0  \r\n               \r\nfor i in range(n):\r\n    for j in range(n):\r\n        if gr3[i][j]==1:\r\n            k=0\r\n            print(i+1,j+1)\r\nif k==1:\r\n    print('NO')",OK,10,79312fbf-4cd4-4453-989e-43f3cae93d51,11
27d8be7b-facb-4c53-ace8-9e7f0bf5281d,"n = int(input())        \r\ngr = [[] * n for i in range(n)]\r\ngr2 = [[0] * n for i in range(n)]\r\ngr3 = [[0] * n for i in range(n)]\r\nfor i in range(n):\r\n    gr[i] = [int(t) for t in input().split()]\r\n\r\nfor i in range(n):\r\n    for j in range(n):\r\n        if i==j:\r\n            gr[i][j]=0\r\n\r\nfor i in range(n):\r\n    for j in range(n):\r\n        for z  in range(n):\r\n            if gr2[i][j]==0:\r\n                gr2[i][j]=gr[i][z]*gr[z][j]\r\nfor i in range(n):\r\n    for j in range(n):\r\n        for z  in range(n):\r\n            if gr3[i][j]==0:\r\n                gr3[i][j]=gr2[i][z]*gr[z][j]\r\n\r\nfor i in range(n):\r\n    for j in range(n):\r\n        if i==j:\r\n            gr3[i][j]=0  \r\n               \r\nfor i in range(n):\r\n    for j in range(n):\r\n        if gr3[i][j]==1:\r\n            print(i+1,j+1)",TL,3,79312fbf-4cd4-4453-989e-43f3cae93d51,11
732f1a44-dc6c-4f58-9d98-a47d1190e2db,"n = int(input())        \r\ngr = [[] * n for i in range(n)]\r\ngr2 = [[0] * n for i in range(n)]\r\nfor i in range(n):\r\n    gr[i] = [int(t) for t in input().split()]\r\n\r\nfor i in range(n):\r\n    for j in range(n):\r\n        if i==j:\r\n            gr[i][j]=1\r\ngr2=gr\r\nfor i in range(n):\r\n    for j in range(n):\r\n        for z  in range(n):\r\n            if gr2[i][j]==0:\r\n                gr2[i][j]=gr2[i][z]*gr[z][j]\r\nfor i in range(n):\r\n    for j in range(n):\r\n        if i==j:\r\n            gr2[i][j]=0  \r\n               \r\nfor row in gr2:\r\n    print(' '.join(map(str, row)))",OK,10,6c718c88-bb90-4a37-ae7c-908916a5957e,11
f158cf34-26ac-467c-8e09-a7e5bca51493,"n = int(input())        \r\ngr = [[] * n for i in range(n)]\r\ngr2 = [[0] * n for i in range(n)]\r\nfor i in range(n):\r\n    gr[i] = [int(t) for t in input().split()]\r\n\r\nfor i in range(n):\r\n    for j in range(n):\r\n        if i==j:\r\n            gr[i][j]=1\r\n       \r\nfor i in range(n):\r\n    for s in range(n):\r\n        for t in range(n):\r\n            if gr[s][i] and gr[i][t]:\r\n                gr[s][t]=1               \r\n               \r\n\r\nfor i in range(n):\r\n    for j in range(n):\r\n        if i==j:\r\n            gr[i][j]=0              \r\n       \r\nfor row in gr:\r\n    print(' '.join(map(str, row)))",OK,10,6c718c88-bb90-4a37-ae7c-908916a5957e,11
f513b779-abde-495b-ab87-982b94c1fb66,"n,m=map(int,input().split())       \r\ngr = [[] * n for i in range(n)]\r\n\r\nfor i in range(n):\r\n    gr[i] = [int(t) for t in input().split()]\r\n\r\nfor i in range(n):\r\n    for j in range(n):\r\n        if i==j:\r\n            gr[i][j]=1\r\n       \r\nfor i in range(n):\r\n    for s in range(n):\r\n        for t in range(n):\r\n            if gr[s][i] and gr[i][t]:\r\n                gr[s][t]=1            \r\n\r\nfor k in range(m):\r\n    x1,x2=map(int,input().split())\r\n    if gr[x1-1][x2-1]==1:\r\n        print('YES')\r\n    else:\r\n        print('NO')",OK,11,993d5917-3656-42be-87ec-bbde4aff5607,12
d6514439-9dc7-4fe2-ac95-5e52e2c1453d,"n = int(input())        \r\ngr = [[] * n for i in range(n)]\r\ngr2 = [[0] * n for i in range(n)]\r\nfor i in range(n):\r\n    gr[i] = [int(t) for t in input().split()]\r\n\r\nfor i in range(n):\r\n    for j in range(n):\r\n        if i==j:\r\n            gr[i][j]=1\r\nfor i in range(n):\r\n    for j in range(n):\r\n        for z  in range(n):\r\n            if gr2[i][j]==0:\r\n                gr2[i][j]=gr[i][z]*gr[z][j]\r\nfor i in range(n):\r\n    for j in range(n):\r\n        if i==j:\r\n            gr2[i][j]=0  \r\n               \r\nfor row in gr2:\r\n    print(' '.join(map(str, row)))",OK,10,35bc693b-1917-49ae-ad4d-bed0d5a22583,11
2e92e4dd-2822-471c-af44-ce240fbab043,"n,m=map(int,input().split())       \r\ngr = [[] * n for i in range(n)]\r\n\r\nfor i in range(n):\r\n    gr[i] = [int(t) for t in input().split()]\r\n\r\nfor i in range(n):\r\n    for j in range(n):\r\n        if i==j:\r\n            gr[i][j]=1\r\n       \r\nfor i in range(n):\r\n    for s in range(n):\r\n        for t in range(n):\r\n            if gr[s][i] and gr[i][t]:\r\n                gr[s][t]=1               \r\n               \r\n\r\nfor k in range(m):\r\n    x1,x2=map(int,input().split())\r\n    if gr[x1-1][x2-1]==1:\r\n        print('YES')\r\n    else:\r\n        print('NO')",OK,10,993d5917-3656-42be-87ec-bbde4aff5607,11
dd1bdef8-da62-4585-9dd2-1736532d0ffa,"n = int(input())        \r\ngr = [[] * n for i in range(n)]\r\ngr2 = [[0] * n for i in range(n)]\r\nfor i in range(n):\r\n    gr[i] = [int(t) for t in input().split()]\r\n\r\nfor i in range(n):\r\n    for j in range(n):\r\n        if gr[i][j]==1:\r\n            gr2[j][i]=1\r\n               \r\n\r\n\r\nfor row in gr2:\r\n    print(' '.join(map(str, row)))\r\n",OK,10,7762ce71-62d8-4d9a-b192-d363f5ffc725,11
7dd4bce8-1d86-44c3-b15e-9d6ccf431cfc,"n = int(input())        \r\ngr = [[] * n for i in range(n)]\r\ngr2 = [[0] * n for i in range(n)]\r\nfor i in range(n):\r\n    gr[i] = [int(t) for t in input().split()]\r\n\r\nfor i in range(n):\r\n    for j in range(n):\r\n        if i!=j:\r\n            if gr[i][j]==1:\r\n                gr2[j][i]=0\r\n            if gr[i][j]==0:\r\n                gr2[j][i]=1\r\n               \r\n\r\n\r\nfor row in gr2:\r\n    print(' '.join(map(str, row)))",OK,10,519d49f4-2044-4bec-8164-97ef458dc2c8,11
08ad6c24-13ab-486d-a68d-483dd44f3aca,"n,m = map(int,input().split())\r\ngr = [[] * n for i in range(n)]\r\nvisited = [False] * n\r\nprev = [] \r\nfor i in range(n):\r\n    gr[i] = [int(t) for t in input().split()]\r\n\r\n         \r\ndef dfs(start):\r\n    prev.append(start+1)\r\n    visited[start] = True\r\n    for u in range(n):\r\n        if not visited[u] and gr[start][u]!=0:\r\n            dfs(u)\r\n\r\n            \r\ndfs(m-1)\r\nprint(*prev)",OK,15,916cd758-8a73-4909-9ac8-2f0d57f29095,16
b41e9ef5-047f-4a81-ab76-0290f3f82bff,n = int(input())\r\ngr = [[] * n for i in range(n)]\r\nvisited = [False] * n\r\nprev = [] \r\nfor i in range(n):\r\n    gr[i] = [int(t) for t in input().split()]\r\n\r\n       \r\n         \r\ndef dfs(start):\r\n    prev.append(start+1)\r\n    visited[start] = True\r\n    for u in range(n):\r\n        if not visited[u] and gr[start][u]!=0:\r\n            dfs(u)\r\n\r\n            \r\ndfs(0)\r\nprint(*prev),OK,10,e403def2-7943-4432-b5dc-a6073bf62a9b,11
47df8e8a-9f17-4109-a9cc-f8ab35f2088e,"n,m = map(int,input().split())        \r\ngr = [[] * n for i in range(n)]\r\ngr2 = [[0] * n for i in range(n)]\r\nkp=1\r\nfor i in range(n):\r\n    gr[i] = [int(t) for t in input().split()]\r\n\r\n            \r\ndef UMMatriz(matr1,matr2,matr3):\r\n    for i in range(n):\r\n        for j in range(n):\r\n            for z  in range(n):\r\n                if matr3[i][j]==0:\r\n                    matr3[i][j]=matr2[i][z]*matr1[z][j]\r\n    return matr3;\r\n\r\ngr2=gr\r\nfor k in range(m-1):\r\n    gr3 = [[0] * n for i in range(n)]\r\n    UMMatriz(gr,gr2,gr3);\r\n    gr2=gr3;\r\n    \r\nfor i in range(n):\r\n    for j in range(n):\r\n        if i==j:\r\n            gr3[i][j]=0\r\n               \r\nfor i in range(n):\r\n    for j in range(n):\r\n        if gr3[i][j]==1:\r\n            kp=0\r\n            print(i+1,j+1)\r\nif kp==1:\r\n    print('NO')",TL,6,63fff392-7a26-4842-8308-8e12386127ed,11
1969dfc6-5a53-4eae-857d-47c5f6d761c4,"n = int(input())        \r\ngr = [[] * n for i in range(n)]\r\ngr2 = [[0] * n for i in range(n)]\r\ngr3 = [[0] * n for i in range(n)]\r\nfor i in range(n):\r\n    gr[i] = [int(t) for t in input().split()]\r\n\r\n\r\nfor i in range(n):\r\n    for j in range(n):\r\n        for z  in range(n):\r\n            if gr2[i][j]==0:\r\n                gr2[i][j]=gr[i][z]*gr[z][j]\r\nfor i in range(n):\r\n    for j in range(n):\r\n        for z  in range(n):\r\n            if gr3[i][j]==0:\r\n                gr3[i][j]=gr2[i][z]*gr[z][j]\r\n\r\nfor i in range(n):\r\n    for j in range(n):\r\n        if i==j:\r\n            gr3[i][j]=0  \r\n               \r\nfor i in range(n):\r\n    for j in range(n):\r\n        if gr3[i][j]==1:\r\n            print(i+1,j+1)",TL,3,79312fbf-4cd4-4453-989e-43f3cae93d51,11
3e8975fd-a4ce-4c30-8940-139542303c7d,"n = int(input())        \r\ngr = [[] * n for i in range(n)]\r\ngr2 = [[0] * n for i in range(n)]\r\nfor i in range(n):\r\n    gr[i] = [int(t) for t in input().split()]\r\n\r\nfor i in range(n):\r\n    for j in range(n):\r\n        if i==j:\r\n            gr[i][j]=1\r\nfor i in range(n):\r\n    for j in range(n):\r\n        for z  in range(n):\r\n            if gr2[i][j]==0:\r\n                gr2[i][j]=gr[i][z]*gr[z][j]\r\nfor i in range(n):\r\n    for j in range(n):\r\n        if i==j:\r\n            gr2[i][j]=0  \r\n               \r\nfor row in gr2:\r\n    print(' '.join(map(str, row)))",OK,10,35bc693b-1917-49ae-ad4d-bed0d5a22583,11
e062f069-a508-493b-ba19-39c3e13bc25a,"model=1  \r\nn = int(input())        \r\ngr = [[] * n for i in range(n)]\r\nfor i in range(n):\r\n    gr[i] = [int(t) for t in input().split()]\r\n   \r\n\r\nfor i in range(n):\r\n    for j in range(i,n):\r\n        if gr[i][j]!=gr[j][i]:\r\n            model=0\r\n            break\r\n                    \r\nif model==0:\r\n    print('oriented')\r\nelse:\r\n    print('not oriented')\r\n\r\n",OK,11,1b7a231c-acf2-4c20-87f1-8615e27d21df,12
9c92f4e7-91e6-4ba3-8ac4-af1f8dc220fd," \r\nn = int(input())        \r\ngr = [[] * n for i in range(n)]\r\nfor i in range(n):\r\n    gr[i] = [int(t) for t in input().split()]\r\n   \r\n\r\nfor i in range(n):\r\n    for j in range(n):\r\n        if gr[i][j]==1:\r\n            gr[i][j]=gr[j][i]\r\n            #break\r\n                    \r\nfor row in gr:\r\n    print(' '.join(map(str, row)))",OK,10,95831070-88fb-406f-8997-c0fc4027d623,11
e6a3a435-a1f4-405b-9b65-7653bcd3e400,"n,m = map(int,input().split())        \r\ngr = [[] * n for i in range(n)]\r\ngr2 = [[0] * n for i in range(n)]\r\nkp=1\r\nfor i in range(n):\r\n    gr[i] = [int(t) for t in input().split()]\r\n\r\n            \r\ndef UMMatriz(matr1,matr2,matr3):\r\n    for i in range(n):\r\n        for j in range(n):\r\n            for z  in range(n):\r\n                if matr3[i][j]==0:\r\n                    matr3[i][j]=matr2[i][z]*matr1[z][j]\r\n    return matr3;\r\n\r\ngr2=gr\r\nfor k in range(m-1):\r\n    gr3 = [[0] * n for i in range(n)]\r\n    UMMatriz(gr,gr2,gr3);\r\n    gr2=gr3;\r\n    \r\nfor i in range(n):\r\n    for j in range(n):\r\n        if i==j:\r\n            gr3[i][j]=0\r\n\r\n#for row in gr3:\r\n   # print(' '.join(map(str, row)))\r\n               \r\nfor i in range(n):\r\n    for j in range(n):\r\n        if gr3[i][j]==1:\r\n            kp=0\r\n            print(i+1,j+1)\r\nif kp==1:\r\n    print('NO')",TL,6,63fff392-7a26-4842-8308-8e12386127ed,11
163bf24a-3d4b-45bf-8053-62dc6690c65e,"n = int(input())        \r\ngr = [[] * n for i in range(n)]\r\ngr2 = [[0] * n for i in range(n)]\r\ngr3 = [[0] * n for i in range(n)]\r\nfor i in range(n):\r\n    gr[i] = [int(t) for t in input().split()]\r\n\r\nfor i in range(n):\r\n    for j in range(n):\r\n        for z  in range(n):\r\n            if gr2[i][j]==0:\r\n                gr2[i][j]=gr[i][z]*gr[z][j]\r\nfor i in range(n):\r\n    for j in range(n):\r\n        for z  in range(n):\r\n            if gr3[i][j]==0:\r\n                gr3[i][j]=gr2[i][z]*gr[z][j]\r\n\r\nfor i in range(n):\r\n    for j in range(n):\r\n        if i==j:\r\n            gr3[i][j]=0  \r\n               \r\nfor i in range(n):\r\n    for j in range(n):\r\n        if gr3[i][j]==1:\r\n            print(i+1,j+1)",WA,4,79312fbf-4cd4-4453-989e-43f3cae93d51,11
083c9fa6-7e7e-4a5b-96d5-76a62ced239f,"n = int(input())        \r\ngr = [[] * n for i in range(n)]\r\ngr2 = [[0] * n for i in range(n)]\r\nfor i in range(n):\r\n    gr[i] = [int(t) for t in input().split()]\r\n\r\nfor i in range(n):\r\n    for j in range(n):\r\n        if i==j:\r\n            gr[i][j]=1\r\ngr2=gr\r\nfor k in range(n):\r\n    \r\n    for i in range(n):\r\n        for j in range(n):\r\n            for z  in range(n):\r\n                if gr2[i][j]==0:\r\n                    gr2[i][j]=gr2[i][z]*gr[z][j]\r\nfor i in range(n):\r\n    for j in range(n):\r\n        if i==j:\r\n            gr2[i][j]=0  \r\n               \r\nfor row in gr2:\r\n    print(' '.join(map(str, row)))",TL,6,6c718c88-bb90-4a37-ae7c-908916a5957e,11
5d5e59e0-238d-41b4-a82a-77c2dc03d3bb,"n = int(input())        \r\ngr = [[] * n for i in range(n)]\r\ngr2 = [[0] * n for i in range(n)]\r\nfor i in range(n):\r\n    gr[i] = [int(t) for t in input().split()]\r\n\r\n\r\nfor i in range(n):\r\n    for j in range(n):\r\n        for z  in range(n):\r\n            if gr2[i][j]==0:\r\n                gr2[i][j]=gr[i][z]*gr[z][j]\r\nfor i in range(n):\r\n    for j in range(n):\r\n        if i==j:\r\n            gr2[i][j]=0  \r\n               \r\nfor row in gr2:\r\n    print(' '.join(map(str, row)))",OK,10,399c561c-44d6-415d-8c3b-3e83018f5f2a,11
4d50c6ce-368f-4e9f-8ef4-6a9acea6b1a6,"n = int(input())        \r\ngr = [[] * n for i in range(n)]\r\ngr2 = [[0] * n for i in range(n)]\r\nfor i in range(n):\r\n    gr[i] = [int(t) for t in input().split()]\r\n\r\nfor i in range(n):\r\n    for j in range(n):\r\n        if i==j:\r\n            gr[i][j]=1\r\nfor i in range(n):\r\n    for j in range(n):\r\n        for z  in range(n):\r\n            if gr2[i][j]==0:\r\n                gr2[i][j]=gr[i][z]*gr[z][j]\r\nfor i in range(n):\r\n    for j in range(n):\r\n        if i==j:\r\n            gr2[i][j]=0  \r\n               \r\nfor row in gr2:\r\n    print(' '.join(map(str, row)))",OK,10,35bc693b-1917-49ae-ad4d-bed0d5a22583,11
102197ea-befa-40aa-93b1-85bb838da777,"model=1  \r\nn = int(input())        \r\ngr = [[] * n for i in range(n)]\r\nfor i in range(n):\r\n    gr[i] = [int(t) for t in input().split()]\r\n   \r\n\r\nfor i in range(n):\r\n    for j in range(i,n):\r\n        if gr[i][j]!=gr[j][i]:\r\n            model=0\r\n            #break\r\n                    \r\nif model==0:\r\n    print('oriented')\r\nelse:\r\n    print('not oriented')\r\n\r\n",OK,11,1b7a231c-acf2-4c20-87f1-8615e27d21df,12
fb3eed45-701c-4efb-8f56-a2ac82dc8c6a,"model=1  \r\nn = int(input())        \r\ngr = [[] * n for i in range(n)]\r\nfor i in range(n):\r\n    gr[i] = [int(t) for t in input().split()]\r\n   \r\n\r\nfor i in range(n):\r\n    for j in range(i,n):\r\n        if gr[i][j]!=gr[j][i]:\r\n            model=0\r\n            #break\r\n                    \r\nif model==0:\r\n    print('oriented')\r\nelse:\r\n    print('not oriented')",OK,9,1b7a231c-acf2-4c20-87f1-8615e27d21df,10
b9dd0ff2-7e15-496a-910d-3f178123d943,"model=1  \r\nn = int(input())        \r\ngr = [[] * n for i in range(n)]\r\nfor i in range(n):\r\n    gr[i] = [int(t) for t in input().split()]\r\n   \r\n\r\nfor i in range(n):\r\n    s1=0\r\n    s2=0\r\n    for j in range(n):\r\n        if gr[i][j]==1:\r\n            s1+=1\r\n        if gr[j][i]==1:\r\n            s2+=1\r\n   \r\n    print(i+1,s2,s1)",OK,10,d45974a2-6e4d-4a5b-a7d1-cf456bf9e2e1,11
4b9f009c-ec60-46d0-badf-cd6bf3d3d95b,model=1  \r\nn = int(input())        \r\ngr = [[] * n for i in range(n)]\r\nfor i in range(n):\r\n    gr[i] = [int(t) for t in input().split()]\r\n   \r\n\r\nfor i in range(n):\r\n    s=0\r\n    for j in range(n):\r\n        if gr[i][j]==1:\r\n            s+=1\r\n    if s%2!=0:\r\n        model=0\r\n\r\nif model==1:\r\n    print('YES')\r\nelse:\r\n    print('NO')\r\n    ,OK,10,e538d2d1-111d-4904-9de6-f691cdc9fb50,11
d5a1d132-a3af-4776-ad9c-282fe14cb18f,"n = int(input())        \r\ngr = [[] * n for i in range(n)]\r\nfor i in range(n):\r\n    gr[i] = [int(t) for t in input().split()]\r\n   \r\n\r\nfor i in range(n):\r\n    for j in range(i,n):\r\n        if gr[i][j]==1:\r\n            print(str(i+1)+' '+str(j+1))",OK,10,02fbb42a-472d-4e95-a306-13c6db519654,11
1c92fedb-55ff-42c9-aee4-f5d776c68b6f,n = int(input())        \r\ngr = [[] * n for i in range(n)]\r\nfor i in range(n):\r\n    gr[i] = [int(t) for t in input().split()]\r\n   \r\n\r\nfor i in range(n):\r\n    s=0\r\n    for j in range(n):\r\n        if gr[i][j]==1:\r\n            s+=1\r\n    print(str(i+1)+' '+str(s)),OK,10,d752e481-f9e0-4d06-8ad4-ca4b16a1195f,11
132af06a-f254-4d35-9ccc-cf12e8ae8977,"n,m = map(int,input().split())\r\ngr = [[0] * n for i in range(n)]\r\nfor i in range(m):\r\n    k1,k2=map(int,input().split())    \r\n    gr[k1-1][k2-1] = 1\r\n    \r\n   \r\nfor row in gr:\r\n    print(' '.join(map(str, row)))",OK,10,cdd79a46-8605-41d1-a344-70e7c6a9b8c2,11
a40062df-0e5a-4027-a68e-71936c2567a0,"model=1  \r\nn = int(input())        \r\ngr = [[] * n for i in range(n)]\r\nfor i in range(n):\r\n    gr[i] = [int(t) for t in input().split()]\r\n   \r\n\r\nfor i in range(n):\r\n    for j in range(i,n):\r\n        if gr[i][j]!=gr[j][i]:\r\n            model=0\r\n            #break\r\n                    \r\nif model==0:\r\n    print('oriented')\r\nelse:\r\n    print('not oriented')\r\n",OK,10,1b7a231c-acf2-4c20-87f1-8615e27d21df,11
44464447-76eb-412e-a112-a89287c1d1b6,"n,m = map(int,input().split())\r\n\r\ngr = [[0] * n for i in range(n)]\r\nfor i in range(m):\r\n    k1,k2=map(int,input().split())\r\n   \r\n    gr[k1-1][k2-1] = 1\r\n    gr[k2-1][k1-1] = 1   \r\n\r\nfor row in gr:\r\n    print(' '.join(map(str, row)))",RE,8,d10ce529-697f-4d23-8c67-948d245c3668,11
